AC_NUM, ACID, TRACK_CNT, ST_TIME, END_TIME, ORIG_ST_TIME, ORIG_END_TIME, MAX_X, MIN_X, MAX_Y, MIN_Y, MAX_Z, MIN_Z, AC_EQUIP, AC_TYPE, DEST_FIX, FLIGHT_TYPE, ORIGIN_FIX, GAP_VALUE, MAX_X_SMO, MIN_X_SMO, MAX_Y_SMO, MIN_Y_SMO, MAX_Z_SMO, MIN_Z_SMO, TOD_TIME, TOC_TIME, TOC_ALT, END_CENTER, START_CENTER, END_CENTER_TIME, START_CENTER_TIME, LOW_Z, HIGH_Z, LOW_TIME, HIGH_TIME, BETWEEN_TIME, AVG_CLIMB, LOW_GROUND_SPEED_SMO, HIGH_GROUND_SPEED_SMO
4650,RBJ8432_632,355,45460,49000,45455,49003,432.469,313.4,625.405,236.375,32000,2015, L,B738, TJSJ, UNK, JFK,0,432.325,313.872,624.961,238.369,31978,2220,-1,46610,32000, n/a, ZNY,47800,45750,2015,17900,45460,45930,470,0.41914893617021276,198,395
4652,RBJ8435_18T,401,49330,53330,49327,53335,413.652,135.43,627.276,198.483,34000,3300, Z,MD88, MCO, OVR, JFK,0,413.218,136.33,626.901,199.569,34000,3909,-1,50360,32000, n/a, ZNY,52560,49770,3300,10975,49330,49510,180,0.4111111111111111,220,294
4655,RBJ8470_789,436,1880,6230,1877,6233,407.516,36.475,644.977,356.1,34000,8538, Z,MD88, ATL, OVR, LGA,0,406.886,37.261,644.765,356.746,34000,8990,5760,3060,34000, n/a, ZNY,5220,3010,8538,16969,1880,2100,220,0.5681818181818182,242,367
4656,RBJ8476_520,246,82820,85270,82812,85278,246.554,36.255,517.469,355.386,34000,6807, Z,MD88, ATL, DEP, IAD,0,246.141,36.941,516.867,355.945,34000,7205,85060,84020,34000, n/a, ZDC,84400,82920,6807,30000,82820,83510,690,0.20434782608695654,261,402
4658,RBJ8479_781,384,42030,45860,42025,45867,392.069,36.792,675.421,356.238,38066,32925, L,A319, ATL, OVR, ALB,0,391.525,37.51,674.484,356.86,38027,33191,-1,42210,36000, n/a, ZNY,44750,43130,32925,36000,42030,42190,160,0.10625,471,454
4659,RBJ8484_916,417,50860,55020,50858,55028,414.304,36.633,627.536,355.8,32000,2883, Z,MD88, ATL, OVR, JFK,0,413.865,37.334,627.186,356.37,32000,3395,-1,51780,32000, n/a, ZNY,54060,52070,2883,11000,50860,51010,150,0.37333333333333335,202,258
4663,RBJ8616_893,412,57090,61200,57082,61202,398.731,36.269,627.598,355.738,32000,3600, Z,MD88, ATL, OVR, EWR,0,398.398,37.124,627.384,356.438,32000,3804,-1,58030,32000, n/a, ZNY,60240,58210,3600,11200,57090,57270,180,0.35555555555555557,170,234
4666,RBJ8631_26Y,474,77820,82550,77820,82551,413.1,204.042,627.6,156.408,34000,3800, Z,MD88, FLL, OVR, JFK,0,412.683,204.417,627.083,157.488,34000,4417,-1,78870,32000, n/a, ZNY,81770,78370,3800,11000,77820,77950,130,0.3153846153846154,223,264
4667,RBJ8633_864,469,75160,79840,75156,79849,432.467,215.875,625.985,144.25,32000,3715, Z,MD88, MIA, OVR, JFK,0,432.246,216.154,625.567,145.014,32000,4137,-1,76130,32000, n/a, ZNY,79060,75530,3715,23000,75160,75730,570,0.3280701754385965,264,451
4668,RBJ8639_595,416,54960,59110,54953,59110,435.775,199.3,627.84,155,32000,2915, L,B738, FLL, OVR, JFK,0,435.406,199.65,627.482,156.383,32000,3187,-1,55930,32000, n/a, ZNY,58480,55170,2915,23000,54960,55540,580,0.4793103448275862,181,459
4674,RBJ8657_624,330,82480,85770,82477,85776,286.1,35.662,603.4,355.316,34092,3200, L,B712, ATL, OVR, MDT,0,285.753,36.343,603.269,355.881,34006,3529,-1,83680,34000, n/a, ZNY,84780,82990,3200,23000,82480,83100,620,0.32741935483870965,197,400
4675,RBJ8659_748,425,48410,52650,48406,52650,433.35,214.5,643.7,143.3,30000,7500, Z,MD88, PBI, OVR, LGA,0,433.041,215.15,643.403,144.892,30000,7658,-1,49470,30000, n/a, ZNY,51960,49000,7500,11900,48410,48570,160,0.4125,282,348
4676,RBJ8665_214,276,5620,8370,5611,8373,266.132,36.075,529.674,354.7,34000,2176, Z,MD88, ATL, DEP, DCA,0,265.798,36.89,529.262,355.311,34000,2622,-1,6520,34000, n/a, ZDC,7440,5840,2176,15000,5620,5850,230,0.5434782608695652,198,323
4677,RBJ8673_42F,431,59350,63650,59347,63654,407.276,136.008,637.351,199.969,34000,8500, L,A319, MIA, OVR, LGA,0,406.916,136.696,636.893,200.802,34000,9051,-1,60400,34000, n/a, ZNY,62900,59750,8500,12000,59350,59440,90,0.23333333333333334,226,247
4678,RBJ8677_741,480,7100,11890,7092,11898,412.934,147.7,641.3,185,34000,2066, L,A320, FLL, OVR, LGA,0,412.643,148.189,640.861,186.126,34000,2419,-1,8320,34000, n/a, ZNY,10890,7490,2066,34000,7100,8320,1220,0.18688524590163935,195,423
4679,RBJ8678_053,457,67030,71590,67028,71597,411.551,207.792,642.916,156.317,34000,2583, Z,MD88, FLL, OVR, LGA,0,411.309,208.083,642.632,157.184,34000,3034,-1,68370,34000, n/a, ZNY,70830,67720,2583,12000,67030,67240,210,0.3904761904761905,204,286
4681,RBJ8693_070,109,53940,55020,53932,55028,173.334,59.762,343,321.246,28000,6566, Z,MD88, ATL, DEP, RDU,0,172.896,60.559,342.889,321.493,28000,7009,-1,54560,28000, n/a, ZDC,54200,53940,6566,28000,53940,54560,620,0.2532258064516129,240,397
4683,RBJ8694_753,274,43990,46720,43989,46725,181.792,57.108,566.142,349.972,34000,4858, L,A320, DTW, DEP, RDU,0,181.574,57.466,565.393,350.578,34000,5491,-1,44820,34000, n/a, ZDC,45530,44070,4858,34000,43990,44800,810,0.16049382716049382,220,350
4687,RBJ8712_419,424,62580,66810,62571,66816,406.603,36.962,641.951,356.516,32338,7675, Z,MD90, ATL, OVR, LGA,0,406.119,37.675,641.734,357.124,32122,8186,64780,63440,30000, n/a, ZNY,65850,63720,7675,16900,62580,62850,270,0.46296296296296297,234,359
4689,RBJ8718_984,427,81410,85670,81406,85676,398.836,35.5,627.003,355.15,34000,3733, Z,MD88, ATL, OVR, EWR,0,398.388,36.186,626.709,355.735,34000,4193,-1,82580,34000, n/a, ZNY,84560,82590,3733,13900,81410,81620,210,0.1523809523809524,222,254
4693,RBJ8743_096,335,45830,49170,45829,49177,345.479,37.383,579.768,356.725,32000,4950, Z,MD88, ATL, OVR, PHL,0,344.534,38.056,579.6,357.287,32000,6014,-1,46740,32000, n/a, ZNY,48250,46260,4950,10000,45830,45930,100,0.18,220,238
4694,RBJ8746_936,178,49880,51650,49874,51654,266.58,131.533,612.967,514.315,29000,4223, Z,MD90, MSP, DEP, DCA,0,266.049,132.242,612.456,514.563,29000,4660,-1,50820,28000, n/a, ZDC,50500,50140,4223,11100,49880,50080,200,0.375,235,310
4699,RBJ8765_956,275,80730,83470,80721,83473,267.769,35.631,514.695,355.185,32000,4392, Z,MD90, ATL, DEP, DCA,0,267.478,36.381,514.295,355.825,32000,4762,-1,81730,32000, n/a, ZDC,82380,81090,4392,10900,80730,80880,150,0.08666666666666667,237,250
4700,RBJ8773_874,405,61630,65670,61625,65671,407.208,34.985,640.916,354.777,30084,8233, Z,MD90, ATL, OVR, LGA,0,406.714,36.184,640.733,355.791,30030,8622,-1,62520,30000, n/a, ZNY,64780,62850,8233,17000,61630,61890,260,0.4423076923076923,218,333
4701,RBJ8774_806,417,48200,52360,48195,52364,411.678,38.767,648.592,352.8,38100,2425, L,A319, MSY, OVR, LGA,0,411.425,39.584,648.277,353.476,38067,2750,-1,49570,36000, n/a, ZNY,51250,49440,2425,8000,48200,48310,110,0.509090909090909,172,228
4702,RBJ8776_682,384,45040,48870,45032,48879,405.277,214.175,638.849,148.3,32000,8207, L,B712, MIA, OVR, LGA,0,405.121,214.476,638.334,149.211,32000,8495,-1,46220,32000, n/a, ZNY,48240,45460,8207,11900,45040,45200,160,0.49375,255,334
4703,RBJ8778_448,500,11370,16360,11364,16365,434.875,223.567,628.266,158.058,32000,2038, Z,MD88, MIA, OVR, JFK,0,434.527,223.852,627.96,158.82,32000,2430,-1,12320,32000, n/a, ZNY,15160,11770,2038,32000,11370,12310,940,0.20851063829787234,191,387
5082,THZ4828_42V,340,50350,53740,50347,53745,309.832,73.329,674.533,398.608,37000,200, L,CRJ7, ORF, ARR, DTW,0,309.521,74.04,673.344,398.795,37000,202,-1,50960,37000, n/a, ZOB,52700,51050,27046,37000,50350,50940,590,0.023728813559322035,540,526
5084,THZ4837_097,142,81260,82670,81256,82676,185.1,127.915,341.289,197,34307,3692, L,CRJ7, MCO, DEP, RDU,0,184.914,128.685,340.751,198.214,34145,3926,-1,82670,34307, n/a, ZDC,81810,81340,3692,17850,81260,81690,430,0.5604651162790698,179,420
5085,THZ4838_125,365,77870,81510,77870,81518,407.5,35.833,645.283,494.7,37000,8100, L,CRJ7, BNA, OVR, LGA,0,406.842,36.641,645.158,494.916,37000,8550,-1,79300,36000, n/a, ZNY,80720,79120,8100,17000,77870,78170,300,0.38333333333333336,221,336
5086,THZ4840_357,243,83970,86390,83970,86398,436.1,298.967,641.6,431.5,24000,7100, L,CRJ7, RDU, ARR, LGA,0,435.767,299.521,640.892,431.99,24000,7383,-1,84560,22000, n/a, ZNY,86390,84580,7100,21900,83970,84520,550,0.2509090909090909,250,388
5087,THZ4840_621,426,460,4710,458,4716,413.367,173.533,640.56,336.538,22000,800, L,CRJ7, RDU, ARR, LGA,0,412.947,173.739,640.22,336.658,22000,803,-1,1060,22000, n/a, ZNY,3750,950,2883,12000,460,690,230,0.5521739130434783,165,292
5088,THZ4842_857,443,43670,48090,43667,48095,408.303,178.754,638.605,344.915,22166,500, L,CRJ7, RDU, ARR, LGA,0,407.993,179.028,638.009,345.166,22061,505,-1,44280,22000, n/a, ZNY,47190,44180,8075,11966,43670,43770,100,0.38,228,266
5089,THZ4843_201,297,66430,69390,66430,69393,420.367,253.3,643.992,438.7,25000,1200, L,CRJ7, LGA, DEP, RIC,0,420.133,253.758,643.727,438.765,25000,1220,67520,67200,25000, n/a, ZDC,68190,66460,1600,25000,66430,67170,740,0.40135135135135136,152,449
5090,THZ4849_04N,451,65840,70340,65833,70340,419.366,75.893,641.661,304,35000,1300, L,CRJ7, LGA, OVR, CLT,0,419.076,76.588,641.517,304.172,35000,1300,68100,67400,35000, n/a, ZTL,69250,66050,6116,33000,65840,66920,1080,0.20555555555555555,260,482
5093,THZ4852_013,430,82100,86390,82091,86399,364.546,68.6,581.239,145.275,37000,16276, L,CRJ7, LGA, OVR, JAX,0,364.167,69.083,580.667,146.001,37000,16492,85320,82410,37000, n/a, ZJX,86390,83080,32475,37000,82100,82390,290,0.03103448275862069,460,451
5096,THZ4855_632,154,84860,86390,84855,86399,302.593,168.592,466.085,400.983,34761,3825, L,CRJ7, DTW, DEP, ORF,0,302.179,169.262,465.693,401.132,34629,4095,-1,86390,34761, n/a, ZDC,86390,84930,3825,24000,84860,85470,610,0.2967213114754098,174,355
5097,THZ4856_718,352,59770,63280,59770,63280,420.292,263,643.5,401.4,23000,1200, L,CRJ7, LGA, DEP, ORF,0,420.017,263.237,643.289,401.475,23000,1208,61610,60100,17000, n/a, ZDC,62070,59840,4700,17000,59770,60090,320,0.421875,188,323
5098,THZ4857_558,351,8080,11580,8075,11588,408.551,36.762,644.2,497.946,35900,7650, L,CRJ7, BNA, OVR, LGA,0,408.014,37.612,644.014,498.174,35900,8037,-1,9460,36000, n/a, ZNY,10790,9520,7650,34000,8080,9220,1140,0.13508771929824562,229,383
5099,THZ4858_56Y,535,63210,68550,63206,68559,420,83.867,642.261,172.467,37000,1300, L,CRJ7, LGA, OVR, SAV,0,419.679,84.421,642.003,173.293,37000,1360,-1,63920,37000, n/a, ZJX,67420,63960,23833,37000,63210,63890,680,0.022058823529411766,408,423
5100,THZ4859_258,355,80480,84020,80472,84021,410.655,39.115,645.266,516.715,32000,3407, L,CRJ7, CVG, OVR, LGA,0,410.411,40.297,644.948,516.885,32000,3769,83620,81900,32000, n/a, ZNY,83360,81930,3407,16966,80480,80850,370,0.3162162162162162,197,314
5101,THZ4861_345,412,51920,56030,51916,56036,418.9,170.238,643.25,342.098,29000,1300, L,CRJ7, LGA, DEP, RDU,0,418.6,170.599,643.023,342.372,29000,1303,53600,52750,29000, n/a, ZDC,54890,52030,5133,12000,51920,52080,160,0.53125,226,311
5102,THZ4870_169,331,60100,63400,60094,63405,408.951,251.74,644.3,439.7,22000,300, L,CRJ7, RIC, ARR, LGA,0,408.511,251.862,644.098,440.089,22000,302,62450,60990,22000, n/a, ZNY,62040,60800,8150,12066,60100,60260,160,0.3625,215,273
5103,THZ4872_914,373,60500,64220,60492,64227,407.955,179.012,640.51,345.284,22000,800, L,CRJ7, RDU, ARR, LGA,0,407.731,179.331,640.072,345.544,22000,801,-1,61300,22000, n/a, ZNY,63340,61040,7630,12000,60500,60610,110,0.23636363636363636,228,254
5104,THZ4874_522,228,40110,42380,40105,42382,377.151,278.659,594.284,404.365,33000,2491, W,CRJ7, LGA, DEP, ORF,0,376.466,279.035,593.741,404.657,33000,2968,-1,41070,33000, n/a, ZDC,42250,40130,2491,21000,40110,40550,440,0.41363636363636364,158,340
5105,THZ4875_606,140,44060,45450,44051,45456,189.654,129.015,348.547,198.846,36000,4050, L,CRJ7, MCO, DEP, RDU,0,189.389,129.61,348.397,199.789,36000,4326,-1,45410,36000, n/a, ZDC,44790,44120,4050,36000,44060,45390,1330,0.21428571428571427,218,503
5107,THZ4883_59F,191,79160,81190,79152,81194,172.935,65.867,489.466,342.3,30000,5600, L,CRJ7, DTW, DEP, RDU,0,172.527,66.053,488.587,342.526,30000,5922,-1,80090,30000, n/a, ZDC,79990,79170,5600,30000,79160,80070,910,0.15824175824175823,206,350
5108,THZ4886_025,497,63050,68010,63044,68011,427.239,103.906,623.85,163.36,37000,2000, L,CRJ7, JFK, OVR, SAV,0,426.886,104.673,623.369,163.977,37000,2000,-1,64820,37000, n/a, ZJX,66810,63780,24130,33000,63050,63410,360,0.07222222222222222,454,428
5110,THZ4892_99W,395,70460,74400,70452,74409,430.884,175.6,625.15,332.7,35000,1938, L,CRJ7, JFK, DEP, RDU,0,430.589,175.873,624.938,333,35000,1971,72800,71730,35000, n/a, ZDC,73200,70640,3566,35000,70460,71710,1250,0.2,197,447
5111,THZ4899_59W,390,71360,75250,71360,75256,408.4,178.796,643.8,344.272,26000,800, L,CRJ7, RDU, ARR, LGA,0,408.133,179.104,643.175,344.533,26000,801,-1,72180,26000, n/a, ZNY,74420,71890,7300,12000,71360,71460,100,0.33,210,243
5114,THZ6431_861,251,70460,72960,70452,72966,250.703,52.35,562,428.675,36000,1900, L,CRJ7, ORD, DEP, RIC,0,250.341,53.03,561.527,429.023,36000,2202,-1,72470,36000, n/a, ZDC,72300,70460,1900,35000,70460,72000,1540,0.14025974025974025,171,387
5116,THZ6449_999,160,45070,46660,45069,46663,180.954,39.25,374.775,336.817,36000,5561, L,CRJ7, ORD, DEP, RDU,0,180.416,40.308,374.19,337.098,36000,6107,-1,46420,36000, n/a, ZDC,45450,45150,5561,36000,45070,46420,1350,0.1037037037037037,222,362
5117,THZ6460_419,135,60360,61700,60355,61700,173.5,71.8,396,340.938,36000,4530, L,CRJ7, ORD, DEP, RDU,0,172.984,72.525,395.342,341.007,36000,4933,-1,61660,36000, n/a, ZDC,60610,60360,4530,36000,60360,61650,1290,0.08294573643410853,230,337
5119,THZ6490_888,147,40750,42210,40750,42210,175.7,42.3,375.6,339.342,36000,5700, L,CRJ7, ORD, DEP, RDU,0,174.983,43.217,375.183,339.574,36000,6283,-1,41890,36000, n/a, ZDC,41000,40770,5700,35958,40750,41870,1120,0.10892857142857143,237,359
5120,TNE646_884,136,63430,64780,63430,64787,173.9,60.483,368.608,340.4,40000,5000, L,C680, SUS, DEP, RDU,0,173.267,61.156,368.336,340.533,40000,5433,-1,64420,40000, n/a, ZDC,63570,63430,5000,39900,63430,64390,960,0.13854166666666667,204,337
5124,TNU0155_742,232,60920,63230,60915,63230,296.198,49.5,404.425,291.4,40000,4353, L,B744, IAH, DEP, NGU,0,295.671,51.992,404.239,292.442,40000,4602,-1,61850,40000, n/a, ZDC,62390,60960,4353,26000,60920,61370,450,0.5066666666666667,202,430
4802,RLH338_850,500,55110,60100,55102,60106,384.869,16.016,638.823,289.093,41000,3000, L,C56X, TEB, OVR, FTY,0,384.502,16.677,638.376,289.502,41000,3000,57830,55350,41000, n/a, ZTL,58910,55970,37623,41000,55110,55340,230,0.017391304347826087,383,387
4803,RLH338_967,389,75530,79410,75530,79414,395.7,38.832,638.7,522.262,40000,7400, L,C56X, CVG, OVR, TEB,0,395.108,39.798,638.652,522.42,40000,8150,78850,76530,40000, n/a, ZNY,78640,76870,7400,16900,75530,75670,140,0.2857142857142857,211,251
4805,RLH436_181,226,55160,57410,55152,57418,241.35,170.1,510.291,344.246,22000,700, L,C25A, RDU, INR, HEF,0,241.086,170.335,509.863,344.496,22000,708,56400,55660,22000, n/a, ZDC,56670,55220,3646,22000,55160,55640,480,0.25625,185,308
4806,RLH436_86N,138,66500,67870,66493,67874,172.733,60.267,343.1,322.5,30000,4891, L,C25A, FTY, DEP, RDU,0,172.253,61.076,343.02,322.766,30000,5148,-1,67640,30000, n/a, ZDC,66760,66620,4891,12000,66500,66750,250,0.112,234,262
4809,RLH986_995,505,58090,63130,58090,63131,407.9,145.658,644.9,210.183,40000,7900, L,C25A, CHS, OVR, LGA,0,407.583,146.194,644.375,210.985,40000,8450,62660,59660,40000, n/a, ZNY,62490,58780,7900,12000,58090,58190,100,0.5,216,266
4813,S93644_018,316,63670,66820,63667,66829,284.9,243.977,516.2,273.315,20192,1100, G,C130, NCA, INR, ADW,0,284.849,244.256,515.774,273.661,20111,1104,65750,64210,9000, n/a, ZDC,65830,63800,1550,5000,63670,63860,190,0.30526315789473685,183,241
4816,S93644_997,311,77480,80580,77472,80584,275.117,213.023,516.369,309.997,19000,600, G,C130, ADW, INR, GSB,0,274.911,213.315,516.07,310.312,19000,773,-1,78060,19000, n/a, ZDC,79020,77530,3833,16600,77480,77920,440,0.02727272727272727,203,215
4818,SDH83_630,211,71510,73610,71509,73613,242.84,42.4,525.985,521.4,40000,4461, L,LJ35, SLN, DEP, IAD,0,242.187,43.321,525.833,521.452,40000,5087,-1,72680,40000, n/a, ZDC,72740,71560,4461,39500,71510,72550,1040,0.12884615384615383,204,338
4821,SHB024_216,460,76670,81260,76663,81269,400.4,135.923,632.879,199.462,40000,6725, L,H25B, MIA, OVR, TEB,0,400.15,136.445,632.349,200.059,40000,7312,-1,78010,40000, n/a, ZNY,80280,77070,6725,17000,76670,76870,200,0.625,241,366
4824,SHB038_86W,469,72360,77040,72356,77049,437.785,220.144,637.15,247.208,38000,300, L,C560, ILM, ARR, FRG,0,437.672,220.435,636.869,247.431,38000,304,-1,73910,38000, n/a, ZNY,76260,72770,1723,12000,72360,72580,220,0.45,191,290
4825,SHB038_886,115,79610,80750,79601,80759,217.171,141.224,250.353,191.416,34930,2150, L,C560, SUA, DEP, ILM,0,217.086,141.728,250.04,191.815,34833,2408,-1,80750,34930, n/a, ZDC,79710,79680,2150,34930,79610,80750,1140,0.10263157894736842,200,317
4828,SHB050_532,460,64090,68680,64090,68684,402.769,135.154,633.6,198.577,40000,6700, L,H25B, MIA, OVR, TEB,0,402.514,136.09,632.908,199.714,40000,7467,68390,65440,40000, n/a, ZNY,67650,64440,6700,16900,64090,64290,200,0.495,249,348
4830,SHB053_34A,472,58990,63700,58986,63704,412.209,80.546,652.587,237.269,40000,8715, L,H25B, FMY, OVR, HPN,0,411.917,81.108,652.08,238.148,40000,9318,-1,60350,40000, n/a, ZNY,63150,60320,8715,15100,58990,59130,140,0.4928571428571429,205,274
4833,SHB215_988,229,50400,52680,50397,52687,247.786,35.6,526.8,489.133,35000,2746, L, GALX, VNY, DEP, IAD,0,247.422,36.4,526.494,489.359,35000,2892,-1,52060,34000, n/a, ZDC,52000,50690,2746,10000,50400,50640,240,0.3625,174,261
4838,SHB244_093,208,73820,75890,73812,75891,381.485,237.531,636.438,533.131,17000,3000, L,CL30, TEB, DEP, IAD,0,381.323,237.858,635.794,533.58,17000,3019,75200,74540,17000, n/a, ZDC,74690,74180,5123,9000,73820,73970,150,0.30666666666666664,234,280
4839,SHB244_411,382,81090,84900,81082,84904,391.668,55.966,638.633,346.399,40000,8366, L,CL30, ISM, OVR, TEB,0,391.176,56.58,638.63,347.221,40000,9002,-1,81910,40000, n/a, ZNY,83980,82030,8366,17000,81090,81210,120,0.7416666666666667,238,327
4840,SHB246_639,391,63850,67750,63841,67750,394.575,29.7,638.7,361.5,41000,9350, L,CL30, PDK, OVR, TEB,0,394.105,30.625,638.624,362.2,41000,9813,-1,64440,32000, n/a, ZNY,66800,64940,9350,16900,63850,63990,140,0.85,200,319
4842,SHB263_17N,141,72310,73710,72307,73713,346.976,284.7,578.576,533.353,10000,400, L, GALX, BWI, ARR, PHL,0,346.574,285.005,578.163,533.61,10000,403,72740,72470,10000, n/a, n/a,0,0,4425,10000,72310,72460,150,0.47333333333333333,216,287
4843,SHB263_227,186,84540,86390,84531,86399,264.45,213.377,434.282,211.138,34000,6923, L, GALX, FMY, DEP, RIC,0,264.14,213.635,433.701,212.047,34000,7559,-1,85300,34000, n/a, ZDC,86210,84550,6923,34000,84540,85280,740,0.23648648648648649,282,457
4844,SHB263_608,142,80640,82050,80634,82053,291,251.85,538.79,439.725,14100,300, L, GALX, RIC, INR, BWI,0,290.628,251.968,538.177,440.136,14100,303,81200,80860,14000, n/a, ZDC,81210,80830,4638,14000,80640,80850,210,0.6952380952380952,248,394
4846,SHB263_962,494,200,5130,197,5139,437.3,207.577,637.3,153.369,40000,4025, L, GALX, PBI, OVR, FRG,0,437.017,207.823,636.854,154.216,40000,4451,-1,1280,36000, n/a, ZNY,4310,570,4025,9000,200,330,130,0.7692307692307693,199,299
4847,SHB282_52Y,156,75520,77330,75517,77335,447.816,282.963,643.931,537.7,23000,1469, L, GALX, HPN, DEP, BWI,0,447.09,283.309,643.433,537.814,23000,1749,-1,76010,23000, n/a, ZDC,76120,75530,1469,22900,75520,75980,460,0.658695652173913,163,466
4848,SHB282_75V,215,67270,69410,67264,69418,415.252,284.908,654.451,537.225,18000,500, L, GALX, BWI, ARR, HPN,0,414.569,285.169,654.09,537.442,18000,508,68420,67770,18000, n/a, ZDC,0,67270,6400,14900,67270,67440,170,0.5588235294117647,198,293
4850,SHB299_582,239,75650,78030,75642,78032,117.9,72.931,620.993,307.462,34000,5307, L, GALX, SAV, OVR, PIT,0,117.841,73.097,620.38,308.782,34000,5723,77750,76710,34000, n/a, ZOB,76920,76090,5307,26000,75650,76210,560,0.49642857142857144,237,515
4852,SHB348_65W,283,74780,77600,74771,77609,419.792,238.083,642.369,530.75,19000,1507, L, GLEX, LGA, DEP, IAD,0,419.466,238.413,642.095,531.087,19000,1616,76130,75650,19000, n/a, ZDC,76420,75120,4325,9000,74780,74900,120,0.058333333333333334,225,232
4853,SHB348_738,264,62080,64710,62073,64712,412.141,247.4,645.2,526.483,20000,400, L, GLEX, IAD, ARR, LGA,0,411.948,247.427,645.02,526.879,20000,400,63210,62870,20000, n/a, ZDC,0,62080,4484,7900,62080,62150,70,0.2857142857142857,180,200
4854,SHB348_855,402,81200,85210,81194,85215,412.352,123.025,642.823,360.725,32000,1100, L, GLEX, GSO, OVR, LGA,0,412.138,123.29,642.316,360.948,32000,1108,-1,82150,32000, n/a, ZNY,84460,82470,3650,15000,81200,81410,210,0.6904761904761905,180,325
4857,SHB412_494,222,82580,84790,82577,84793,291.1,159.308,541.328,422.593,17000,400, L,C56X, BWI, INR, LYH,0,291.027,159.526,540.856,422.85,17000,400,-1,82970,17000, n/a, ZDC,83580,82590,6725,10000,82580,82640,60,1.6166666666666667,214,311
4859,SHB413_700,278,67030,69940,67028,69941,248.7,82.35,525.202,272.708,38092,1983, L,C56X, MIA, DEP, IAD,0,248.379,82.832,524.699,273.751,38031,2379,-1,68320,38000, n/a, ZDC,68740,67140,1983,38000,67030,68300,1270,0.1377952755905512,181,356
4862,SHB425_568,116,81480,82750,81480,82750,280.9,232.5,641.3,542.5,24000,5500, L,C56X, BUF, DEP, BWI,0,280.317,232.75,640.325,542.5,24000,5958,-1,82150,24000, n/a, ZDC,81970,81600,5500,19000,81480,81810,330,0.39090909090909093,172,301
4863,SHB4263_103,190,79210,81100,79202,81107,377.992,267.3,631.267,513.702,19000,2000, L,C650, MMU, DEP, DCA,0,377.513,267.335,631.011,514.131,19000,2344,80000,79580,19000, n/a, ZDC,79910,79370,2000,19000,79210,79560,350,0.5371428571428571,171,359
4864,SHB4263_517,228,51420,53690,51418,53696,389.2,260.124,632.669,523.099,19000,800, L,C650, DCA, ARR, MMU,0,389.048,260.439,632.049,523.318,19000,880,52500,51870,19000, n/a, ZDC,0,51420,3366,18900,51420,51830,410,0.2097560975609756,237,323
4865,SHB446_044,202,71290,73420,71285,73426,164.645,47.75,462.6,329.194,40000,5346, L,C56X, MKE, DEP, TTA,0,164.354,48.335,462.196,329.526,40000,5784,-1,72350,30000, n/a, ZDC,72230,71390,5346,11900,71290,71510,220,0.4590909090909091,191,292
4867,SHB447_417,508,75250,80320,75244,80323,415.852,134.685,651.055,198.331,38000,8100, L,C56X, HXD, OVR, HPN,0,415.71,135.312,650.418,199.079,38000,8563,79850,76590,38000, n/a, ZNY,79250,75880,8100,12000,75250,75320,70,0.9571428571428572,223,290
4869,SHB451_207,137,80,1440,72,1442,162.569,127.666,432.823,363.133,9069,900, L,C56X, LYH, ARR, GSO,0,162.376,128.093,432.464,363.427,9006,902,720,190,9000, n/a, ZDC,630,90,5700,9069,80,170,90,0.28888888888888886,223,249
4870,SHB451_968,268,6500,9430,6495,9431,439.47,163.402,637.839,435.602,31000,5533, L,C56X, HPN, DEP, LYH,0,439.192,163.763,637.158,435.902,31000,6032,8040,7070,31000, n/a, ZDC,8230,6510,5533,31000,6500,7050,550,0.4381818181818182,194,435
4871,SHB459_122,213,52130,54390,52127,54393,198.751,77.262,477.829,261.623,40000,2975, L,C56X, TLH, DEP, CHO,0,198.55,77.716,477.314,262.63,40000,3543,-1,53290,40000, n/a, ZDC,53190,52280,2975,40000,52130,53280,1150,0.18,167,374
4875,SHB490_816,443,1430,6090,1429,6097,451.27,7.106,646.331,285.523,35000,10369, L,C56X, HPN, OVR, AND,0,450.809,8.128,646.013,285.818,35000,10635,5170,1840,35000, n/a, ZTL,4900,2280,21753,35000,1430,1820,390,0.18717948717948718,370,443
4877,SHB499_218,353,62100,65620,62098,65621,289.3,134.675,541.76,197.783,40000,2292, L,C56X, SGJ, DEP, BWI,0,289.03,135.388,541.423,198.586,40000,2655,65620,63300,32000, n/a, ZDC,64700,62170,2292,14000,62100,62310,210,0.6904761904761905,189,334
4881,SHB520_82F,388,69110,73100,69107,73103,390.483,70.061,633.019,244.346,40000,2325, L,C750, SRQ, OVR, MMU,0,390.272,70.585,632.533,245.508,40000,2708,-1,70140,40000, n/a, ZNY,72030,70170,2325,40000,69110,70120,1010,0.2306930693069307,222,455
4882,SHB544_345,312,62940,66050,62932,66057,393.934,41.162,634.9,519.4,43000,8566, L,C750, OKC, OVR, TEB,0,393.521,42.165,634.732,519.451,43000,8995,-1,63980,40000, n/a, ZNY,65440,64130,8566,16900,62940,63140,200,0.33,219,285
4884,SHB560_453,268,61080,63750,61077,63754,275.917,51.208,542.7,281.1,40000,8861, L,C750, TVI, DEP, BWI,0,275.358,51.93,542.615,282.037,40000,9415,-1,62400,38000, n/a, ZDC,62820,61090,8861,23000,61080,61410,330,0.6666666666666666,234,454
